"","ID","fold","lon","lat"
"CBNA_408753","CBNA_408753",4,6.940774333,44.78226079
"CBNA_408754","CBNA_408754",4,6.936895161,44.78733659
"CBNA_408758","CBNA_408758",2,7.069740518,44.68886242
"CBNA_408775","CBNA_408775",4,6.782902362,44.66178056
"CBNA_408778","CBNA_408778",2,6.795484905,44.65009902
"CBNA_408779","CBNA_408779",2,6.795412933,44.64836205
"CBNA_408786","CBNA_408786",4,6.800822146,44.64783106
"CBNA_408787","CBNA_408787",1,6.814430489,44.63571748
"CBNA_408809","CBNA_408809",1,6.741644053,44.79192577
"CBNA_408810","CBNA_408810",2,6.735010912,44.77889407
"CBNA_408811","CBNA_408811",3,6.739511065,44.78447395
"CBNA_408813","CBNA_408813",2,6.66618642,44.67610755
"CBNA_408818","CBNA_408818",4,6.832501843,44.76552977
"CBNA_408828","CBNA_408828",1,6.996513417,44.75546896
"CBNA_409047","CBNA_409047",3,6.992886343,44.75425394
"CBNA_409582","CBNA_409582",1,6.486634968,45.01458945
"CBNA_409619","CBNA_409619",2,6.724731195,44.90251494
"CBNA_409676","CBNA_409676",1,6.712238946,44.89841103
"CBNA_409681","CBNA_409681",1,6.735054332,44.92217957
"CBNA_409699","CBNA_409699",1,6.741786606,44.91946167
"CBNA_409701","CBNA_409701",4,6.746295795,44.91730167
"CBNA_409781","CBNA_409781",3,6.098249851,44.50515386
"CBNA_409843","CBNA_409843",1,6.86815124,44.79513006
"CBNA_409874","CBNA_409874",3,6.81577138,44.6751994
"CBNA_409878","CBNA_409878",1,6.996657009,44.79716479
"CBNA_409925","CBNA_409925",3,6.09998707,44.48972815
"CBNA_409944","CBNA_409944",2,6.091013943,44.48045829
"CBNA_409955","CBNA_409955",4,6.115089659,44.48917923
"CBNA_409976","CBNA_409976",3,6.105269961,44.50844791
"CBNA_409983","CBNA_409983",3,6.105783284,44.49689204
"CBNA_410004","CBNA_410004",2,6.090446256,44.52050775
"CBNA_410080","CBNA_410080",3,6.224089739,44.69281017
"CBNA_410092","CBNA_410092",3,6.214440918,44.72529029
"CBNA_410104","CBNA_410104",4,6.143311184,44.70082007
"CBNA_410122","CBNA_410122",3,6.15061945,44.70497796
"CBNA_410125","CBNA_410125",1,6.157891843,44.7053739
"CBNA_410170","CBNA_410170",3,6.183236787,44.7113318
"CBNA_410173","CBNA_410173",2,6.18216572,44.71180879
"CBNA_410177","CBNA_410177",3,6.175927956,44.76156828
"CBNA_410180","CBNA_410180",4,6.174901811,44.76067729
"CBNA_410182","CBNA_410182",2,6.173920832,44.76130729
"CBNA_410183","CBNA_410183",1,6.172552774,44.76166725
"CBNA_410184","CBNA_410184",3,6.170311648,44.76185621
"CBNA_410197","CBNA_410197",2,6.119693453,44.78016154
"CBNA_410222","CBNA_410222",3,6.147496578,44.69120833
"CBNA_410227","CBNA_410227",2,6.166613173,44.70602191
"CBNA_410251","CBNA_410251",3,6.162356002,44.6977602
"CBNA_410257","CBNA_410257",4,6.168503215,44.70119803
"CBNA_410258","CBNA_410258",4,6.166847152,44.70481597
"CBNA_410260","CBNA_410260",3,6.16744119,44.70567998
"CBNA_410261","CBNA_410261",2,6.165731075,44.70504991
"CBNA_410492","CBNA_410492",3,6.977928303,44.7194519
"CBNA_410497","CBNA_410497",1,5.894183809,44.60183836
"CBNA_410616","CBNA_410616",3,6.984804621,44.70424233
"CBNA_410663","CBNA_410663",1,6.1719224,44.78889143
"CBNA_410675","CBNA_410675",1,6.26618261,44.84359212
"CBNA_410707","CBNA_410707",2,6.269197641,44.85061203
"CBNA_410712","CBNA_410712",2,6.248632405,44.79853929
"CBNA_410714","CBNA_410714",4,6.248740423,44.79519141
"CBNA_410718","CBNA_410718",4,6.243763234,44.79099751
"CBNA_410720","CBNA_410720",2,6.243178286,44.79171746
"CBNA_410721","CBNA_410721",3,6.233781881,44.78910753
"CBNA_410722","CBNA_410722",4,6.234753966,44.79048447
"CBNA_410723","CBNA_410723",3,6.23567193,44.79071844
"CBNA_410726","CBNA_410726",3,6.246562355,44.79517341
"CBNA_410728","CBNA_410728",2,6.244708271,44.79829624
"CBNA_410734","CBNA_410734",2,6.2183731,44.79936724
"CBNA_410738","CBNA_410738",2,6.230703718,44.79401235
"CBNA_410741","CBNA_410741",1,6.2246464,44.80546907
"CBNA_410742","CBNA_410742",3,6.224934347,44.80635105
"CBNA_410743","CBNA_410743",4,6.22576238,44.80776399
"CBNA_410745","CBNA_410745",4,6.223044291,44.80628806
"CBNA_410748","CBNA_410748",4,6.210605802,44.80204915
"CBNA_410750","CBNA_410750",4,6.229731592,44.80491104
"CBNA_410751","CBNA_410751",1,6.22878649,44.80396614
"CBNA_410752","CBNA_410752",3,6.230199615,44.80427206
"CBNA_410754","CBNA_410754",2,6.230172658,44.80314714
"CBNA_410757","CBNA_410757",2,6.23290868,44.80150914
"CBNA_410759","CBNA_410759",4,6.235194863,44.80099623
"CBNA_410760","CBNA_410760",2,6.236103979,44.79592935
"CBNA_410761","CBNA_410761",4,6.236697989,44.7940484
"CBNA_410762","CBNA_410762",2,6.225897419,44.80633303
"CBNA_410765","CBNA_410765",2,6.228147479,44.80641404
"CBNA_410766","CBNA_410766",2,6.23132459,44.80560404
"CBNA_410768","CBNA_410768",3,6.23364675,44.80517211
"CBNA_410769","CBNA_410769",4,6.237057881,44.80306613
"CBNA_410778","CBNA_410778",2,6.218238245,44.79189744
"CBNA_410783","CBNA_410783",2,6.221847399,44.79373339
"CBNA_410784","CBNA_410784",3,6.222846356,44.79329238
"CBNA_410785","CBNA_410785",1,6.22361152,44.79268939
"CBNA_410787","CBNA_410787",1,6.225744555,44.79217643
"CBNA_410790","CBNA_410790",1,6.230046791,44.78958454
"CBNA_410792","CBNA_410792",2,6.221613373,44.79520929
"CBNA_410798","CBNA_410798",4,6.231477774,44.79198743
"CBNA_410801","CBNA_410801",1,6.231774803,44.79081747
"CBNA_410803","CBNA_410803",3,6.230082701,44.79099745
"CBNA_410808","CBNA_410808",2,6.247210069,44.81802374
"CBNA_410810","CBNA_410810",3,6.243591937,44.8165568
"CBNA_410815","CBNA_410815",4,6.258433647,44.81475691
"CBNA_413839","CBNA_413839",4,5.929553263,46.154426
"CBNA_413841","CBNA_413841",4,6.091395431,46.3557179
"CBNA_413842","CBNA_413842",2,6.014361954,46.28946051
"CBNA_413844","CBNA_413844",1,5.824554285,46.18095775
"CBNA_413848","CBNA_413848",3,5.892949288,46.12183728
"CBNA_413869","CBNA_413869",3,6.015811426,46.26336086
"CBNA_415581","CBNA_415581",4,5.35655743,44.23539865
"CBNA_416335","CBNA_416335",1,5.798465592,44.66903877
"CBNA_416336","CBNA_416336",2,5.800031636,44.66912877
"CBNA_417036","CBNA_417036",4,5.638233158,44.72550239
"CBNA_422603","CBNA_422603",3,5.391468923,45.02461895
"CBNA_424928","CBNA_424928",4,5.505875569,44.56901374
"CBNA_424929","CBNA_424929",4,5.505758587,44.5691487
"CBNA_427968","CBNA_427968",4,5.319980575,44.90654149
"CBNA_427986","CBNA_427986",3,5.288650505,44.88827185
"CBNA_427997","CBNA_427997",2,5.240714807,44.88233165
"CBNA_428002","CBNA_428002",3,5.265384974,44.86031831
"CBNA_428003","CBNA_428003",3,5.263026917,44.85978725
"CBNA_428006","CBNA_428006",3,5.272530999,44.88651674
"CBNA_428007","CBNA_428007",4,5.282962295,44.88593186
"CBNA_428009","CBNA_428009",2,5.283295334,44.8835109
"CBNA_428011","CBNA_428011",1,5.276500169,44.88255686
"CBNA_428013","CBNA_428013",3,5.27317898,44.88459081
"CBNA_428014","CBNA_428014",4,5.270397832,44.88432985
"CBNA_428015","CBNA_428015",2,5.270640914,44.88299785
"CBNA_428016","CBNA_428016",3,5.267427861,44.88265585
"CBNA_428018","CBNA_428018",2,5.274277061,44.88377182
"CBNA_428019","CBNA_428019",3,5.27498819,44.87398908
"CBNA_428020","CBNA_428020",3,5.275024108,44.87409706
"CBNA_428022","CBNA_428022",4,5.267607811,44.88616577
"CBNA_428023","CBNA_428023",3,5.267625733,44.88509481
"CBNA_428025","CBNA_428025",4,5.262954678,44.88323178
"CBNA_428027","CBNA_428027",1,5.256420447,44.8744479
"CBNA_428032","CBNA_428032",3,5.253270444,44.87020902
"CBNA_428034","CBNA_428034",1,5.25669955,44.86333318
"CBNA_428037","CBNA_428037",1,5.253090377,44.87273799
"CBNA_428038","CBNA_428038",4,5.250849294,44.87139699
"CBNA_428051","CBNA_428051",3,5.341419457,44.89216886
"CBNA_428068","CBNA_428068",3,5.328873082,44.88126111
"CBNA_428074","CBNA_428074",1,5.331942031,44.90174462
"CBNA_428076","CBNA_428076",2,5.322842631,44.90583954
"CBNA_428080","CBNA_428080",3,5.309638922,44.92432508
"CBNA_428116","CBNA_428116",4,5.239688726,44.88610262
"CBNA_428117","CBNA_428117",2,5.239328726,44.8881906
"CBNA_428119","CBNA_428119",4,5.23931967,44.88984656
"CBNA_428124","CBNA_428124",1,5.253396211,44.88756962
"CBNA_428142","CBNA_428142",2,5.255655277,44.89547147
"CBNA_428146","CBNA_428146",4,5.264133536,44.89035068
"CBNA_428163","CBNA_428163",3,5.268264734,44.89322163
"CBNA_428208","CBNA_428208",3,5.333912978,44.91009643
"CBNA_428320","CBNA_428320",4,6.056464506,44.94960796
"CBNA_428325","CBNA_428325",2,6.047212223,44.9517678
"CBNA_428326","CBNA_428326",2,6.046384196,44.95248781
"CBNA_428327","CBNA_428327",4,6.046600192,44.95303683
"CBNA_428803","CBNA_428803",4,6.060955764,44.95081393
"CBNA_428807","CBNA_428807",2,6.059362704,44.94883397
"CBNA_429044","CBNA_429044",1,5.516393991,44.95700357
"CBNA_429490","CBNA_429490",2,6.180038699,45.02761823
"CBNA_430575","CBNA_430575",1,5.915022768,45.12884701
"CBNA_430677","CBNA_430677",2,5.926679061,45.05293361
"CBNA_433883","CBNA_433883",3,6.190460931,45.07539798
"CBNA_433884","CBNA_433884",3,6.194970014,45.07570397
"CBNA_433886","CBNA_433886",2,6.196941101,45.07223005
"CBNA_433887","CBNA_433887",1,6.197058138,45.07169908
"CBNA_438588","CBNA_438588",4,6.074958438,45.27943297
"CBNA_445668","CBNA_445668",2,5.767327639,45.26406035
"CBNA_446286","CBNA_446286",2,5.851380951,45.31086916
"CBNA_446288","CBNA_446288",4,5.851488973,45.30912319
"CBNA_446289","CBNA_446289",2,5.852740068,45.30783625
"CBNA_446298","CBNA_446298",1,5.851380965,45.31672809
"CBNA_446303","CBNA_446303",1,5.85327103,45.30919524
"CBNA_446306","CBNA_446306",4,5.851876069,45.31040116
"CBNA_446339","CBNA_446339",1,5.872657712,45.33022806
"CBNA_446346","CBNA_446346",3,5.875735885,45.33180303
"CBNA_449753","CBNA_449753",3,5.382899819,45.06950095
"CBNA_450263","CBNA_450263",2,5.669215908,45.32864291
"CBNA_450266","CBNA_450266",1,5.654689546,45.32817491
"CBNA_450268","CBNA_450268",2,5.654806616,45.32191097
"CBNA_450270","CBNA_450270",3,5.655193652,45.31965202
"CBNA_450271","CBNA_450271",2,5.641720265,45.33789467
"CBNA_450277","CBNA_450277",4,5.655769522,45.33322381
"CBNA_450280","CBNA_450280",3,5.654761536,45.32941687
"CBNA_450281","CBNA_450281",3,5.654941605,45.32653685
"CBNA_450284","CBNA_450284",4,5.651350473,45.35545348
"CBNA_450286","CBNA_450286",4,5.646634373,45.3532125
"CBNA_450290","CBNA_450290",3,5.637445154,45.33244071
"CBNA_450291","CBNA_450291",1,5.636374053,45.32921876
"CBNA_450295","CBNA_450295",2,5.641225226,45.3351317
"CBNA_450297","CBNA_450297",1,5.643070274,45.33264774
"CBNA_450298","CBNA_450298",3,5.643646227,45.33168472
"CBNA_450305","CBNA_450305",2,5.678666181,45.36084457
"CBNA_450326","CBNA_450326",2,5.67695632,45.27441875
"CBNA_450332","CBNA_450332",3,5.659036656,45.30554916
"CBNA_450333","CBNA_450333",1,5.656714694,45.30622419
"CBNA_450340","CBNA_450340",2,5.677028277,45.27133172
"CBNA_450342","CBNA_450342",3,5.677199281,45.27240273
"CBNA_450343","CBNA_450343",3,5.67376124,45.27026075
"CBNA_450345","CBNA_450345",1,5.642746217,45.31015706
"CBNA_450346","CBNA_450346",2,5.645725344,45.31132706
"CBNA_450347","CBNA_450347",3,5.655949643,45.31003112
"CBNA_450349","CBNA_450349",3,5.660701724,45.30828522
"CBNA_450363","CBNA_450363",1,5.855791403,45.40197505
"CBNA_452078","CBNA_452078",2,6.307950427,45.33703343
"CBNA_452086","CBNA_452086",2,6.770603116,45.55032221
"CBNA_452836","CBNA_452836",1,6.666163761,45.20743764
"CBNA_452841","CBNA_452841",4,6.666163761,45.20743764
"CBNA_452842","CBNA_452842",1,6.685964544,45.21148752
"CBNA_452844","CBNA_452844",4,6.609461431,45.20248755
"CBNA_452846","CBNA_452846",3,6.60946141,45.20473753
"CBNA_452855","CBNA_452855",4,6.585160475,45.20743733
"CBNA_452858","CBNA_452858",2,6.69046476,45.21148757
"CBNA_452861","CBNA_452861",4,6.688214622,45.20923757
"CBNA_452863","CBNA_452863",3,6.688214643,45.21598747
"CBNA_452874","CBNA_452874",3,6.727906252,45.21814752
"CBNA_452876","CBNA_452876",2,6.731056325,45.21607753
"CBNA_452880","CBNA_452880",4,6.731326279,45.21886754
"CBNA_452890","CBNA_452890",4,6.789288555,45.23911724
"CBNA_452891","CBNA_452891",3,6.78802848,45.23722725
"CBNA_452897","CBNA_452897",2,6.703785217,45.21580748
"CBNA_452907","CBNA_452907",2,6.667333755,45.2084276
"CBNA_452911","CBNA_452911",1,6.677324193,45.21085757
"CBNA_452913","CBNA_452913",1,6.740056689,45.21571759
"CBNA_452919","CBNA_452919",1,6.769757782,45.23038732
"CBNA_452926","CBNA_452926",4,6.704775282,45.22021743
"CBNA_452927","CBNA_452927",1,6.7844283,45.2361473
"CBNA_452928","CBNA_452928",2,6.779388143,45.23380734
"CBNA_452929","CBNA_452929",2,6.77650807,45.23263732
"CBNA_452937","CBNA_452937",3,6.658963476,45.19933777
"CBNA_452938","CBNA_452938",3,6.662563544,45.20194774
"CBNA_452940","CBNA_452940",3,6.772367862,45.22354746
"CBNA_452945","CBNA_452945",3,6.744466851,45.21337764
"CBNA_452947","CBNA_452947",3,6.744466868,45.22264747
"CBNA_452949","CBNA_452949",1,6.761567463,45.22453746
"CBNA_452954","CBNA_452954",1,6.737266581,45.22174741
"CBNA_452955","CBNA_452955",3,6.738166627,45.2155376
"CBNA_452958","CBNA_452958",1,6.756527248,45.22714736
"CBNA_452963","CBNA_452963",2,6.707565332,45.21823743
"CBNA_452964","CBNA_452964",3,6.705765314,45.21841744
"CBNA_452970","CBNA_452970",4,6.699195133,45.22219735
"CBNA_452979","CBNA_452979",2,6.687044538,45.21904736
"CBNA_452980","CBNA_452980",1,6.823669785,45.28123643
"CBNA_452984","CBNA_452984",4,6.826459884,45.28420647
"CBNA_452986","CBNA_452986",3,6.833570142,45.28555648
"CBNA_452988","CBNA_452988",2,6.837080215,45.28600641
"CBNA_452990","CBNA_452990",1,6.874341544,45.28906659
"CBNA_452991","CBNA_452991",4,6.880371848,45.29023656
"CBNA_452992","CBNA_452992",4,6.879201776,45.29104653
"CBNA_452994","CBNA_452994",4,6.884241967,45.29122661
"CBNA_452999","CBNA_452999",1,6.868311372,45.28969655
"CBNA_453000","CBNA_453000",1,6.869571448,45.28942656
"CBNA_453001","CBNA_453001",1,6.856970941,45.28852648
"CBNA_453002","CBNA_453002",4,6.85697102,45.28870651
"CBNA_453006","CBNA_453006",3,6.856610951,45.28708656
"CBNA_453007","CBNA_453007",1,6.856430957,45.28681655
"CBNA_453009","CBNA_453009",3,6.851750773,45.28852645
"CBNA_453010","CBNA_453010",2,6.58822063,45.20671734
"CBNA_453012","CBNA_453012",4,6.583900472,45.20851732
"CBNA_453017","CBNA_453017",2,6.684704497,45.21121759
"CBNA_453018","CBNA_453018",4,6.682544395,45.21229754
"CBNA_453020","CBNA_453020",3,6.681464312,45.2128375
"CBNA_453021","CBNA_453021",1,6.679664326,45.21049759
"CBNA_453024","CBNA_453024",3,6.683894419,45.21013759
"CBNA_453038","CBNA_453038",4,6.704595326,45.23965697
"CBNA_453044","CBNA_453044",3,6.714495687,45.21148763
"CBNA_473858","CBNA_473858",2,6.239268319,45.68071933
"CBNA_473918","CBNA_473918",4,6.207047596,45.6143901
"CBNA_473966","CBNA_473966",2,6.211565332,45.67795626
"CBNA_474009","CBNA_474009",2,6.189658456,45.69890795
"CBNA_474013","CBNA_474013",3,6.195346724,45.692653
"CBNA_474029","CBNA_474029",1,6.194554646,45.69195098
"CBNA_474081","CBNA_474081",1,6.216129035,45.61243716
"CBNA_474084","CBNA_474084",4,6.239016749,45.62533402
"CBNA_474106","CBNA_474106",2,6.232023369,45.62988798
"CBNA_474109","CBNA_474109",2,6.210584789,45.61187011
"CBNA_474127","CBNA_474127",3,6.240357785,45.62636904
"CBNA_474136","CBNA_474136",2,6.196345744,45.68892702
"CBNA_474140","CBNA_474140",1,6.207236578,45.62913187
"CBNA_474259","CBNA_474259",1,6.219044885,45.63363191
"CBNA_474644","CBNA_474644",1,6.184933422,45.67129626
"CBNA_474664","CBNA_474664",2,6.17460098,45.67695717
"CBNA_474665","CBNA_474665",3,6.175987126,45.67746115
"CBNA_474770","CBNA_474770",3,6.279671137,45.62962716
"CBNA_474810","CBNA_474810",1,6.270247578,45.65482678
"CBNA_474813","CBNA_474813",4,6.29372929,45.66554575
"CBNA_474853","CBNA_474853",3,6.259510352,45.62964512
"CBNA_474855","CBNA_474855",2,6.257980381,45.63262409
"CBNA_474868","CBNA_474868",1,6.264262413,45.65361182
"CBNA_493640","CBNA_493640",3,5.288223264,44.4784467
"CBNA_493642","CBNA_493642",1,5.288223264,44.4784467
"CBNA_493650","CBNA_493650",3,5.231520498,44.57834446
"CBNA_493698","CBNA_493698",4,5.344023471,44.58824518
"CBNA_493699","CBNA_493699",2,5.34492348,44.58824517
"CBNA_494495","CBNA_494495",3,7.028651855,45.45682473
"CBNA_494497","CBNA_494497",4,7.031153862,45.45785074
"CBNA_494500","CBNA_494500",1,7.03509606,45.46009176
"CBNA_494504","CBNA_494504",2,7.037184102,45.46235977
"CBNA_494505","CBNA_494505",1,7.036725116,45.46292675
"CBNA_494520","CBNA_494520",4,7.022729653,45.45693272
"CBNA_494522","CBNA_494522",1,7.022783636,45.45737366
"CBNA_494531","CBNA_494531",3,7.012559174,45.45667167
"CBNA_494535","CBNA_494535",3,7.009418179,45.45686962
"CBNA_494537","CBNA_494537",1,7.011362235,45.45968654
"CBNA_494538","CBNA_494538",2,7.012577247,45.4604336
"CBNA_494542","CBNA_494542",1,7.016357316,45.46172958
"CBNA_494545","CBNA_494545",3,7.019615503,45.46307056
"CBNA_494546","CBNA_494546",4,7.021415493,45.46341256
"CBNA_494549","CBNA_494549",1,7.023017646,45.46362863
"CBNA_494559","CBNA_494559",2,7.02584368,45.46622957
"CBNA_495999","CBNA_495999",1,6.044605439,44.63393304
"CBNA_496003","CBNA_496003",4,6.059825066,44.62535637
"CBNA_496006","CBNA_496006",4,6.047494681,44.62644521
"CBNA_496064","CBNA_496064",4,6.263350284,44.60311825
"CBNA_496068","CBNA_496068",2,6.264916331,44.60115631
"CBNA_496102","CBNA_496102",1,6.213445286,44.45147069
"CBNA_496134","CBNA_496134",2,6.201484079,44.43154503
"CBNA_496141","CBNA_496141",2,6.27947898,44.59212036
"CBNA_496157","CBNA_496157",4,6.278605816,44.59887922
"CBNA_496161","CBNA_496161",1,6.273502683,44.59797024
"CBNA_496225","CBNA_496225",1,6.277184304,44.55684094
"CBNA_496226","CBNA_496226",1,6.276662331,44.55658902
"CBNA_496230","CBNA_496230",3,6.276014148,44.56644382
"CBNA_496249","CBNA_496249",1,6.283799402,44.57397661
"CBNA_496264","CBNA_496264",2,6.300674974,44.57642454
"CBNA_496270","CBNA_496270",2,6.294635782,44.57825154
"CBNA_496271","CBNA_496271",1,6.291548503,44.58446142
"CBNA_496272","CBNA_496272",1,6.292331526,44.58562239
"CBNA_496274","CBNA_496274",1,6.299621858,44.58648631
"CBNA_496275","CBNA_496275",1,6.300674867,44.58737732
"CBNA_496279","CBNA_496279",2,6.308100091,44.58774631
"CBNA_496280","CBNA_496280",1,6.307020127,44.58822332
"CBNA_496283","CBNA_496283",1,6.291062472,44.5927863
"CBNA_496288","CBNA_496288",3,6.310260617,44.54658115
"CBNA_496292","CBNA_496292",4,6.314850655,44.56350978
"CBNA_496295","CBNA_496295",1,6.312726496,44.56627269
"CBNA_496296","CBNA_496296",4,6.310098364,44.56862167
"CBNA_497187","CBNA_497187",4,5.842082741,44.50131928
"CBNA_497248","CBNA_497248",4,5.852647186,44.65401873
"CBNA_497267","CBNA_497267",1,6.002178756,44.57897058
"CBNA_497999","CBNA_497999",1,6.816185698,44.62333382
"CBNA_498006","CBNA_498006",1,6.540713008,44.61891315
"CBNA_498186","CBNA_498186",3,5.907426618,44.37406252
"CBNA_498187","CBNA_498187",2,5.907561611,44.3737835
"CBNA_498193","CBNA_498193",4,5.843694448,44.40879272
"CBNA_498485","CBNA_498485",4,5.793163095,44.09001971
"CBNA_498504","CBNA_498504",2,5.79114724,44.07372108
"CBNA_499590","CBNA_499590",4,6.129226969,44.60543133
"CBNA_499743","CBNA_499743",1,5.1440528,45.87163977
"CBNA_500103","CBNA_500103",3,5.666578904,46.30804313
"CBNA_500109","CBNA_500109",4,5.673392033,46.31357813
"CBNA_500110","CBNA_500110",3,5.669197929,46.31917603
"CBNA_500111","CBNA_500111",3,5.667622889,46.31704307
"CBNA_533860","CBNA_533860",4,6.509327935,43.96448441
"CBNA_533861","CBNA_533861",4,6.508139875,43.96371945
"CBNA_533869","CBNA_533869",2,6.469401829,44.02039996
"CBNA_533876","CBNA_533876",1,6.536374446,43.91966572
"CBNA_533877","CBNA_533877",3,6.535762399,43.92004372
"CBNA_533879","CBNA_533879",1,6.542701687,43.91305992
"CBNA_533880","CBNA_533880",3,6.538921496,43.92049367
"CBNA_533881","CBNA_533881",1,6.535789382,43.92252767
"CBNA_533882","CBNA_533882",3,6.544699796,43.91463487
"CBNA_533884","CBNA_533884",1,6.542818675,43.91470684
"CBNA_533886","CBNA_533886",1,6.545455391,43.94097718
"CBNA_533888","CBNA_533888",4,6.555985761,43.94119325
"CBNA_533889","CBNA_533889",1,6.555580786,43.93989728
"CBNA_533890","CBNA_533890",3,6.556183753,43.93927632
"CBNA_533892","CBNA_533892",3,6.558586933,43.93918632
"CBNA_533893","CBNA_533893",3,6.557173859,43.93843031
"CBNA_533897","CBNA_533897",4,6.557092727,43.94449611
"CBNA_535605","CBNA_535605",3,5.895008366,46.24352492
"CBNA_535606","CBNA_535606",4,5.883946938,46.24269693
"CBNA_535607","CBNA_535607",3,5.884225971,46.24329997
"CBNA_535608","CBNA_535608",4,5.887556096,46.24419091
"CBNA_535609","CBNA_535609",2,5.87009567,46.21385236
"CBNA_535610","CBNA_535610",4,5.869942638,46.21685835
"CBNA_535611","CBNA_535611",3,5.826695936,46.20615745
"CBNA_535612","CBNA_535612",4,5.792566563,46.20000153
"CBNA_535613","CBNA_535613",3,5.776248373,46.24962642
"CBNA_538375","CBNA_538375",4,6.181490692,44.70666993
"CBNA_540022","CBNA_540022",4,5.895416113,44.66303693
"CBNA_551419","CBNA_551419",2,6.42942995,44.91040798
"CBNA_551432","CBNA_551432",1,6.427953821,44.91401691
"CBNA_551643","CBNA_551643",2,5.302692782,45.79691535
"CBNA_551691","CBNA_551691",1,5.429725203,45.65490593
"CBNA_551705","CBNA_551705",2,5.296501204,45.72936206
"CBNA_551714","CBNA_551714",1,5.30610445,45.72791315
"CBNA_551727","CBNA_551727",4,5.335069249,45.58079156
"CBNA_551728","CBNA_551728",4,5.337841303,45.58694743
"CBNA_551730","CBNA_551730",2,5.333124967,45.59399444
"CBNA_551731","CBNA_551731",4,5.33448361,45.62817614
